sale_date,store_id,customer_id,product,quantity,price,total,status
2025-09-22,NW-113,80182edb-f045-4c08-945a-f4e2f1f14834,Tablet,4,509.39,2037.56,Completed
2025-01-23,169-NW,c2d7ae59-2556-4969-9d02-d5295e3d18ba,Monitor,5,818.27,4091.35,Completed
2025-08-23,NW-142,0fe555c5-ac52-4827-b819-2b0cf5d56790,Headphones,2,395.32,790.64,Completed
2025-08-28,NW034,9ffde547-d1be-4c7e-8b30-f8442d54ecaa,Monitor,3,959.05,2877.1499999999996,Completed
2025-07-21,100-NW,2b48a231-737e-4ba7-95f0-b5980934a5b7,Smartphone,3,911.45,2734.3500000000004,Pending
2025-10-24,NW023,b511d7b3-8a26-4b29-b6ae-5b86c7336f23,Headphones,5,1165.2,5826.0,Pending
2025-09-05,NW-151,2c2831c7-db0e-470a-9403-219ca69782e4,Tablet,2,192.0,384.0,Completed
2025-08-11,NW-11,dbbe9d25-95b3-47cc-88d1-481a28c6ce7c,Monitor,1,456.55,456.55,Completed
2025-08-18,177-NW,e03e5762-4f78-4a15-8ca9-44f9c1d79611,Tablet,3,906.23,2718.69,Completed
2025-10-27,NW157,4871a601-2ff7-4a12-9946-f3f7fb8f49f0,Laptop,4,485.78,1943.12,Completed
2025-02-01,NW-92,9199c0a0-6b84-4e95-b59f-0886f18b396e,Smartphone,5,848.02,4240.1,Pending
2025-01-17,NW170,dfb472a4-3f70-4fec-9813-39f2de524339,Laptop,5,1165.41,5827.05,Completed
2025-03-11,111-NW,00a435be-344d-4f26-aaed-84672b1e6e05,Headphones,2,62.87,125.74,Completed
2025-10-01,NW112,51ce6fbc-b2a8-42b1-a1a4-11efd9a35c64,Monitor,3,901.22,2703.66,Completed
2025-11-21,137-NW,3bc4b493-1193-4ec5-b3f2-b2620eeadb79,Monitor,2,196.89,393.78,Completed
2025-08-23,018-NW,db44c3a1-b9c8-400a-9912-3638261d0d16,Smartphone,4,1094.24,4376.96,Completed
2025-08-26,NW-25,03083a05-03bd-48fb-9f3f-61191daff359,Laptop,1,1166.59,1166.59,Completed
2025-01-16,025-NW,b0b94555-804b-4d3e-a4f9-acd4181a93eb,Tablet,5,234.6,1173.0,Completed
2025-09-09,004-NW,ea54a5f9-b622-4e67-a5df-52aa9c7b2743,Headphones,5,1098.31,5491.549999999999,Completed
2025-02-24,064-NW,f4fc90bc-e8c7-4aa9-b829-604c94126167,Headphones,3,202.93,608.79,Completed
2025-04-05,153-NW,8e312159-d4b8-4b2e-9cb6-11959c3ab366,Laptop,5,278.91,1394.5500000000002,Completed
2025-08-03,NW051,a96c534f-706a-4dd6-833b-2890d300a6a8,Tablet,2,324.64,649.28,Completed
2025-09-20,NW-69,17ed9061-cc66-4ed3-8b54-33600cd687e5,Headphones,2,852.84,1705.68,Pending
2025-09-16,NW041,3f5e0db4-d2c9-4bb6-9f3f-4b1161e2157f,Smartphone,1,657.15,657.15,Completed
2025-12-04,009-NW,0b69b4b3-c050-4846-b1cb-d327048cd204,Tablet,2,720.14,1440.28,Pending
2025-03-13,NW-02,4510587e-b2e2-4729-89a1-eff22544ecf6,Smartphone,4,642.77,2571.08,Completed
2025-06-19,NW093,34d1dc4d-11c8-4968-9bb7-645bff7d043b,Tablet,3,642.55,1927.6499999999999,Pending
2025-12-08,010-NW,bb3d2b1c-15df-441c-89dd-4351dc933e01,Laptop,3,651.33,1953.9900000000002,Completed
2025-01-02,NW-139,ff16796c-62c8-4706-8f00-066e2f58ee52,Headphones,1,834.34,834.34,Completed
2025-08-30,056-NW,c9759d67-19dd-490a-885f-a414bb795297,Tablet,4,,710.2,Completed
2025-02-18,078-NW,0aabbdaa-3049-481e-8c8f-ea2600750582,Tablet,1,120.92,120.92,Completed
2025-06-23,117-NW,6b7079ff-dc84-4a09-a2c4-fd5a24f1452c,Tablet,5,145.27,726.35,Completed
2025-10-07,NW-62,062cf4b9-25cb-427d-92de-5b6f091c3f61,Headphones,2,858.96,1717.92,Cancelled
2025-05-08,174-NW,c335d270-68d0-440f-921f-f8494ee73e38,Headphones,5,725.18,3625.8999999999996,Pending
2025-03-26,NW021,a5d40e23-62a4-4f66-a05d-01fdc294182f,Smartphone,1,849.58,849.58,Completed
2025-12-19,NW041,d5bf5ce7-dd11-4184-a284-478b6522ddaf,Headphones,3,265.39,796.17,Completed
2025-02-08,NW026,9193d293-1cc2-44ac-9620-66207c9b4452,Laptop,5,1018.7,5093.5,Completed
2025-01-05,NW069,d0e4b0fb-8f2a-41e5-8886-009e5e282eb0,Smartphone,1,196.18,196.18,Completed
2025-03-18,NW164,ccb2db28-2b90-4027-a80f-bd0c9ee29ce9,Monitor,2,829.85,1659.7,Completed
2025-03-27,NW-122,b2b65430-dfd8-4b52-84aa-f3b801dec3b9,Laptop,2,178.9,357.8,Completed
2025-12-19,051-NW,3132ef77-26ac-42db-87f8-9f3659d8bf8a,Laptop,2,1070.22,2140.44,Completed
2025-02-21,NW-179,93b965a2-017f-4f31-8d55-fba5c49504f1,Headphones,3,598.41,1795.23,Completed
2025-10-23,NW128,c5ca7a76-2566-40a0-a1ac-1e8bba99b547,Monitor,1,801.28,801.28,Completed
2025-01-29,052-NW,8eae3792-c89c-43e5-a709-02016f2d8d54,Tablet,5,841.56,4207.799999999999,Completed
2025-05-25,131-NW,8a9aef68-a53d-4b80-be3e-1a90b7102b96,Laptop,4,1024.38,4097.52,Returned
2025-02-20,173-NW,3aa4a201-9fb8-41fc-871f-6a37c8605e1c,Tablet,5,120.14,600.7,Completed
2025-07-31,NW067,13e42176-01e2-4cb9-ab30-31f9e56acc4d,Tablet,1,997.96,997.96,Completed
2025-04-16,170-NW,e46c3dbd-9afc-4ae3-805c-4577fc0ade1d,Laptop,3,404.75,1214.25,Completed
2025-09-16,NW-160,094cf3fe-4869-456f-b017-57c2233cf6ac,Headphones,2,174.28,348.56,Completed
2025-10-25,098-NW,4fb92b86-5777-464b-8896-aa6a3277f523,Laptop,4,537.66,2150.64,Cancelled
2025-09-09,111-NW,df105b26-65b3-43d0-8eb9-6ed06e0adbfd,Monitor,1,676.75,676.75,Completed
2025-07-25,140-NW,aedf9ab5-45b6-4c81-914a-37637e6240e2,Tablet,2,304.53,609.06,Completed
2025-03-26,NW003,9486c5cf-b492-4fea-8a18-986224ecf299,Headphones,5,1077.43,5387.150000000001,Completed
2025-08-08,NW038,e107bad0-b58d-40ba-8cbd-d31ce2642ed3,Headphones,3,,2706.87,Cancelled
2025-10-19,NW-01,f104b799-430e-4399-9a8a-c7bb6adc2258,Laptop,3,738.76,2216.2799999999997,Completed
2025-05-26,NW164,70c74e27-5548-4e82-9b32-1812b91e285b,Laptop,2,878.38,1756.76,Completed
2025-10-21,128-NW,4a401466-e558-4b83-b100-673462f734e6,Tablet,1,473.49,473.49,Pending
2024-12-26,107-NW,3fe81de6-79d4-4f38-b44c-7a84efd2ea4c,Laptop,3,219.23,657.6899999999999,Completed
2025-03-17,NW023,40c4a7e5-8c63-491e-a4eb-c85ab1d93b88,Laptop,5,185.62,928.1,Completed
2025-11-17,116-NW,eed29566-78d1-419d-9d4f-a86cb07c5b8f,Monitor,4,97.03,388.12,Returned
2025-03-26,NW107,a62f01c1-cd42-4646-9891-29c868e93b59,Tablet,1,1193.78,1193.78,Completed
2025-10-13,102-NW,10e4ebe6-21c1-4910-a29d-60631cb249fb,Laptop,5,1085.16,5425.8,Completed
2025-07-11,141-NW,63e1ef44-5685-46d2-acc2-080539849585,Tablet,2,342.34,684.68,Cancelled
2025-02-25,NW009,87fbdce6-f48a-4d87-9567-82782f268bca,Laptop,5,1166.07,5830.349999999999,Completed
2025-08-26,105-NW,9202288d-c719-4718-9668-13c5d77d9bb9,Smartphone,2,195.74,391.48,Completed
2025-05-07,NW-103,a72cdf46-1114-4798-9670-bd5c6427d88d,Headphones,3,69.27,207.81,Completed
2025-04-19,NW-106,76b1440a-bc9f-4373-afa3-4557dc4ef57e,Smartphone,3,1023.15,3069.45,Pending
2025-02-05,023-NW,6ec28639-640c-4d9e-9b0f-98fd4abec923,Smartphone,5,1137.67,5688.35,Completed
2025-06-21,NW147,b76781cc-f5d0-415a-a933-84f1c8851f19,Smartphone,5,837.75,4188.75,Completed
2025-01-23,043-NW,41a9721b-e60c-4946-afaa-f1da4e807558,Tablet,5,900.55,4502.75,Completed
2025-05-31,019-NW,023fbac0-a5a9-4702-9a42-101d4fd852df,Headphones,3,1045.28,3135.84,Completed
2025-11-21,NW-166,f66902ed-55ba-46d7-bee5-234db08adf21,Tablet,2,1120.61,2241.22,Pending
2025-06-09,NW-152,88320fef-f813-4297-98ff-259dab8e49b5,Headphones,1,1113.54,1113.54,
2025-09-28,NW-126,3f8ca600-8465-4740-bc4d-c4af1180bfec,Laptop,2,1156.65,2313.3,Cancelled
2025-11-25,NW-133,86712c59-26c2-4263-a436-5361935c658f,Laptop,4,753.79,3015.16,Completed
2025-06-11,NW-174,d8d8936e-17f0-466a-bb44-d01e73bf7f37,Tablet,2,1138.43,2276.86,Pending
2025-10-08,NW-67,26baa5a8-3713-456c-9274-b0c4b3d3a179,Monitor,1,980.58,980.58,Completed
2025-09-20,NW-165,5844655b-06d1-44ed-87a8-fae10008432b,Smartphone,1,216.79,216.79,Completed
2025-10-01,NW126,799440ec-ed1a-4434-a63e-7ebfc4e975ea,Monitor,1,563.96,563.96,Completed
2025-07-17,NW151,42345598-0bc7-42ef-856d-4a4279181e4e,Laptop,3,891.74,2675.2200000000003,Completed
2025-01-21,015-NW,6ba7353c-901a-4f0c-8f45-978f7e078145,Headphones,1,595.45,595.45,Completed
2025-04-01,NW020,888b0876-a8da-4198-8a13-02ee5b1f30aa,Headphones,1,511.89,511.89,Completed
2025-07-19,128-NW,e8ac67a8-12ea-4b54-9c2c-32270787c802,Headphones,1,740.76,740.76,Completed
2025-07-13,NW-79,9ed2c4b8-48cd-442e-b8b3-19cd29ff02da,Smartphone,3,176.16,528.48,Completed
2025-07-08,121-NW,f7eb9bf9-83ce-4bef-8c05-bfdcf0a2a587,Monitor,1,1064.41,1064.41,Completed
2025-12-01,107-NW,e331cb54-32a8-4730-a176-e5371246e021,Laptop,3,317.02,951.06,Completed
2025-01-19,NW168,07387918-35b6-4309-9abc-cf2ee016652c,Headphones,3,1139.39,3418.17,
2025-10-14,001-NW,21bc192c-c89a-466c-ad43-06b3f8904583,Tablet,3,340.53,1021.5899999999999,Completed
2025-04-19,102-NW,584b1e1d-b8ce-4169-b4e8-42270b7e4e4f,Laptop,3,916.19,2748.57,Completed
2025-02-04,NW-87,47429b8a-da8a-4d2b-a248-0cf53f40ced1,Tablet,2,279.06,558.12,Completed
2025-06-17,NW140,d54f4e9a-a8c9-4478-aee3-0a0407ad2232,Laptop,3,906.11,2718.33,Completed
2025-05-17,119-NW,16ede072-ccb3-4943-a925-ae1192beebc9,Laptop,4,1177.73,4710.92,Returned
2025-11-08,NW070,d395b3ff-6417-4972-b7df-e880f084604d,Monitor,3,482.64,1447.92,Completed
2025-05-16,NW-113,51afa061-d5d7-4a69-8729-43ce9a9affee,Smartphone,2,1131.7,2263.4,Returned
2025-03-11,081-NW,aaf30b36-d438-4c22-8265-a8b800d198f8,Smartphone,5,140.17,700.8499999999999,Completed
2025-09-12,NW-166,f769dc3f-43ab-4bef-89f0-2641d823e3b9,Monitor,1,882.45,882.45,
2025-09-29,NW-26,8b00854d-7c3e-4e76-9b5e-e2f4d9c0f3d7,Tablet,3,269.97,809.9100000000001,Completed
2025-09-26,NW108,7de69b44-cb93-4b81-98bb-f0fea5d491b6,Tablet,2,142.06,284.12,Completed
2025-04-23,NW-78,d1adef83-0118-402d-9247-3e08a3894aee,Headphones,1,943.39,943.39,Completed
2025-10-05,021-NW,8212c0ad-cac5-4a00-8b5e-f180e0f8872c,Monitor,1,850.47,850.47,Cancelled
2025-05-05,082-NW,ecae4cb7-cbbb-44fb-bcd4-8e2eb0f4d761,Monitor,1,420.82,420.82,Completed
2025-07-14,NW-32,76b1dceb-18d7-4ad4-93f3-a281944f855f,Laptop,2,325.22,650.44,Completed
2025-04-14,044-NW,d22f20df-50fe-4d1f-87c8-ffea9ae7155d,Laptop,4,534.1,2136.4,Completed
2025-02-28,119-NW,91b4b32b-7827-4ce0-ad16-27723f190771,Headphones,3,1102.85,3308.5499999999997,Completed
2025-08-07,020-NW,94da4636-a9c9-4676-b57e-d3a765d0d318,Headphones,1,671.9,671.9,Completed
2025-06-01,NW042,15805519-00f9-4cfb-8104-c71f4cf76765,Laptop,5,1000.98,5004.9,Completed
2025-05-03,NW102,32ceebb8-9dcc-4630-8ebe-152ada378a21,Laptop,5,94.31,471.55,Completed
2025-12-19,114-NW,976c88a8-3abb-4893-a100-97c5f29dd945,Monitor,3,100.0,300.0,Completed
2025-02-16,NW-67,cdb11c18-292a-48a9-bce4-e8dcab60dea3,Headphones,3,244.06,732.1800000000001,Cancelled
2025-01-04,NW-02,da6b4531-a2be-486e-a4e4-f2373406113e,Laptop,3,1122.78,3368.34,Cancelled
2024-12-29,NW164,bd054aa3-755a-49e5-b2c4-7006abb88ed6,Smartphone,1,167.43,167.43,Pending
2025-04-28,NW025,d39b0d88-25ce-48f4-aa31-a2f73f9192be,Headphones,3,788.11,2364.33,Completed
2025-06-16,NW001,94f486ea-a1de-4a9e-8efa-01b8e85c8214,Monitor,3,493.81,1481.43,Completed
2025-07-28,019-NW,7ca3899b-3175-4d14-b06c-43de5bae15dd,Smartphone,5,818.06,4090.2999999999997,Returned
2025-06-13,NW-36,00789cae-5bae-43ed-8bb4-53e9b8712c65,Tablet,1,,423.24,Completed
2025-04-01,147-NW,5ed5c634-95b5-45cb-9394-8da395aecd41,Monitor,1,299.96,299.96,Completed
2025-03-03,NW141,a1f978d3-2ce8-4e22-9b70-55c69a65c6fd,Smartphone,1,,483.21,Completed
2025-05-18,156-NW,9e3b6d7f-fa7d-49c7-a28c-c5e7917a1336,Laptop,5,321.71,1608.55,Completed
2025-11-04,NW-150,0a5f4062-b93b-4551-b0d2-83cd2a249c69,Monitor,1,1186.07,1186.07,Completed
2025-05-10,NW-09,442ec6b5-e506-44bd-b755-66e69a5e0a81,Smartphone,3,1026.96,3080.88,Pending
2025-09-14,152-NW,7dd10b5e-7e87-40af-a80f-88163f261767,Laptop,5,1002.94,5014.700000000001,Completed
2025-04-11,NW011,8c86b460-b83e-4417-a93c-f1daabdbed83,Smartphone,1,151.34,151.34,Completed
2025-05-18,NW-155,277b32d9-669e-426f-8be7-6f5489913a82,Tablet,2,1129.45,2258.9,Completed
2025-11-04,NW176,bdf7b85c-fdad-4329-a542-318dda8ce4fc,Monitor,1,,223.91,Completed
2025-04-15,NW057,971aae4a-4dc1-4862-918e-25714f3a7b6d,Smartphone,1,833.07,833.07,Pending
2025-11-10,NW-16,e59a7bad-da04-4633-baed-819097fb4e07,Smartphone,3,702.97,2108.91,Completed
2025-04-09,134-NW,f92b8868-7171-4682-b6de-8e6b77b68687,Laptop,4,1122.06,4488.24,Completed
2025-11-07,NW-88,666335a3-4013-4cb9-bb17-b76c139c3575,Laptop,4,269.53,1078.12,Completed
2025-10-06,085-NW,1d7690a1-2699-4b5d-9250-5d43ac7e87c2,Laptop,2,368.12,736.24,Completed
2025-11-14,120-NW,a8bf158a-691a-4c1d-803e-bee229ecee12,Monitor,5,58.5,292.5,Completed
2025-10-17,086-NW,e549a585-9071-437f-803d-326595c90b8d,Monitor,4,258.88,1035.52,Completed
2025-02-28,057-NW,a26a0efa-085a-4139-8fd4-35ea6374240a,Smartphone,1,,1137.32,Completed
2025-07-26,NW083,23df3be3-6f1d-4f44-93d3-46569c5e11a1,Tablet,1,1123.59,1123.59,Completed
2025-03-05,NW043,d96c91a0-c862-4bed-a316-03539c81b845,Smartphone,5,918.59,4592.95,Completed
2025-08-10,NW-169,38edf845-0848-497c-af40-a4b201fc32b9,Tablet,1,1050.28,1050.28,Completed
2025-08-26,NW-114,dccdb7d2-395c-4d59-b5c0-aa5444427978,Headphones,3,487.3,1461.9,Completed
2025-06-24,NW-27,cdad5824-3711-4624-a3c8-9104bec66766,Laptop,3,579.69,1739.0700000000002,Completed
2025-04-23,NW170,7bb504e2-2db9-48e3-9750-be9d3a892715,Laptop,1,1103.9,1103.9,Completed
2025-03-12,036-NW,ecbd4802-a294-46cc-a3e6-e836c997bd8a,Tablet,4,943.81,3775.24,Completed
2025-12-07,091-NW,010a78c5-bbc5-40d6-9a45-064b8f6bcf2b,Monitor,3,949.18,2847.54,Completed
2025-01-13,178-NW,0beb4cc0-f2ea-4ed7-8d06-aa8d350775fe,Headphones,1,369.51,369.51,Completed
2025-04-30,NW-93,67ee35ff-c09e-47d6-b2a9-64c18c0dcb62,Monitor,2,550.61,1101.22,
2025-11-15,068-NW,adf3fc56-2409-4428-8061-9df54394249b,Smartphone,2,58.92,117.84,Completed
2025-09-24,NW-167,68bd02d6-df2b-4abd-8ab6-6eeeaa193779,Tablet,2,482.17,964.34,Completed
2025-11-18,NW009,439fc3be-85fe-4ff2-9a50-02650b067d7e,Laptop,4,1060.57,4242.28,Completed
2025-08-11,NW-121,be54179d-6f65-4afd-9c0f-b64a40c35054,Headphones,1,1036.52,1036.52,Completed
2025-08-26,070-NW,fd66aa94-4549-4b5c-b444-cca0d941722c,Headphones,4,340.65,1362.6,Completed
2025-11-05,NW-100,2eaff270-d484-4fac-92dc-88db0bd62761,Smartphone,4,417.66,1670.64,Completed
2024-12-26,NW116,d84ac97b-66bc-48b6-926d-cfcc36993a6f,Monitor,5,1134.52,5672.6,Completed
2025-08-31,032-NW,3364518b-bb3d-4660-9702-38901de74cb9,Smartphone,3,192.56,577.6800000000001,
2025-03-31,130-NW,5a82ca5c-ab64-4b53-880c-df18c9d13d0c,Headphones,3,1188.19,3564.57,Completed
2025-05-31,038-NW,e499d8e1-47a5-4df2-81bf-b46dbf5aeff4,Monitor,4,825.51,3302.04,Pending
2025-06-14,NW-45,35c7394c-536c-4efe-b062-1b811314835d,Headphones,1,,681.87,Cancelled
2024-12-23,NW133,7d136482-91ec-4244-b755-c24718609c93,Monitor,5,312.64,1563.1999999999998,Pending
2025-09-07,NW125,892065cc-a570-4fa3-854e-c6876752e0ca,Monitor,5,277.23,1386.15,Pending
2025-09-21,103-NW,45b5e6b8-7075-4219-8d8b-5b5e07baa03e,Tablet,4,986.31,3945.24,Completed
2025-11-09,067-NW,83aa96f2-c731-44d7-8a06-a50a95705f3c,Monitor,2,320.18,640.36,Completed
2025-07-19,NW161,5b36eb95-42fd-497a-9ff4-7db56c67c695,Smartphone,2,58.02,116.04,Completed
2025-02-10,NW066,bd8fce38-817d-4201-9c91-8242d4e63c27,Headphones,5,168.06,840.3,Completed
2025-09-30,037-NW,f9b17fa5-1478-44c3-a60f-0f93cd5ed252,Monitor,4,296.68,1186.72,Completed
2025-05-30,NW-149,3bef0185-6e29-4ce6-89d1-36fd22d2fcc0,Smartphone,3,61.69,185.07,Pending
2025-04-27,NW-165,24fbecd7-d66a-478c-896b-cc394c1162ae,Tablet,2,762.18,1524.36,Cancelled
2025-08-12,NW142,842b9d97-f069-45c1-b6cd-f5d5a7a6f375,Tablet,2,552.11,1104.22,Completed
2025-01-27,NW028,fdc2a122-0a49-4d38-a57c-80df5c830097,Smartphone,1,140.07,140.07,Cancelled
2025-05-01,151-NW,142c63c0-dfc9-43a3-bd4c-09b80abacb9c,Monitor,5,1002.75,5013.75,Completed
2025-01-16,124-NW,f9287505-95f4-47b7-ae4a-a54ce53dcef6,Headphones,3,,1865.4299999999998,
2025-07-21,NW-47,1cc33fb4-1542-44c4-bb73-07477e9aad38,Smartphone,5,999.04,4995.2,Completed
2025-01-24,NW-139,0862b3bd-8ab7-43d0-8414-8e6e42b4de46,Smartphone,1,1035.0,1035.0,Completed
2024-12-25,NW012,e175dcb7-6533-4dfe-bd22-17ce57fc6bf6,Smartphone,5,1182.31,5911.549999999999,Pending
2025-06-10,NW-160,46135f57-f846-4161-8e14-255a5aa39081,Headphones,3,108.71,326.13,Cancelled
2025-03-03,NW-49,dc8ab691-3678-497f-b314-101d0b184517,Laptop,2,944.01,1888.02,Completed
2024-12-26,NW158,0c56d3c5-fdee-499c-8f27-4ab0e189e293,Headphones,1,1086.48,1086.48,Completed
2025-06-27,015-NW,00886faa-9789-41e1-857e-e85a5e1ee739,Laptop,1,,512.41,Completed
2025-10-19,009-NW,5a8d33a1-bde3-4bd9-9492-f98af0eccb34,Monitor,4,547.7,2190.8,Completed
2025-04-17,065-NW,0e1f3196-79d4-4bbd-859b-5b4a4284a404,Monitor,4,415.81,1663.24,Completed
2025-11-12,056-NW,201cf501-de1e-4ac9-afc6-fcc754a7b4ca,Tablet,4,1143.4,4573.6,Completed
2025-05-02,044-NW,1bdc4aba-22c0-4cac-9382-cb9a0346c9af,Monitor,4,830.17,3320.68,Completed
2025-08-15,NW-59,f49d0585-5f09-434e-a06c-33f54c375a09,Headphones,5,1010.79,5053.95,Completed
2025-04-06,NW-53,baea2361-ed80-4769-bc1c-9e56e6f50484,Smartphone,1,162.04,162.04,Pending
2025-09-08,NW135,7372bea2-3324-4fc3-8b5e-bccb77db2704,Laptop,5,1078.32,5391.599999999999,Completed
2025-09-28,NW-67,132a0f61-98ac-4791-88ad-c4d3260271bf,Monitor,3,1131.55,3394.6499999999996,Completed
2025-08-05,NW179,6928675d-0b62-46dc-91cf-56be8b41ffcd,Laptop,4,1082.54,4330.16,Completed
2025-12-03,NW-71,56203e7a-dc0e-4b92-b167-ef17744c6a26,Laptop,1,334.47,334.47,Cancelled
2025-12-17,NW-58,1f7ef79e-5603-40bc-9343-ef0fe1258a6c,Monitor,1,134.91,134.91,Completed
2025-05-22,149-NW,bde96284-f36c-4d21-8761-d3487f6c7d5b,Tablet,1,161.64,161.64,Completed
2025-11-04,NW032,ac8859b6-ae59-40a6-af70-6afe0c3797d2,Headphones,2,183.14,366.28,Completed
2025-05-08,NW092,779269cb-f252-48c4-a30c-3e71da4a8749,Laptop,4,200.14,800.56,Completed
2025-11-11,NW-170,ee9850cb-be26-4a7a-a096-18226466133e,Headphones,4,99.32,397.28,Completed
2025-06-08,NW-128,ecc8754b-9182-4811-80e9-ce39adadb567,Monitor,5,241.56,1207.8,Completed
2025-01-31,NW-156,dc1726ad-0a8e-497c-9287-f5e7e4063c9e,Smartphone,3,940.3,2820.8999999999996,Completed
2025-02-01,NW-32,95b84907-9935-42ea-af48-50630b70411d,Tablet,1,540.82,540.82,Completed
2025-08-06,042-NW,0d274769-a57a-46a5-b29e-e8ff01960d88,Monitor,3,437.93,1313.79,Returned
2025-01-13,NW-92,8421a3ce-f009-4b4e-90c4-a08c45603484,Monitor,4,257.28,1029.12,Completed
2025-05-31,NW-99,35b3d70a-5566-40ad-9ea1-7779fe6230ec,Headphones,4,1038.03,4152.12,Completed
2025-08-27,NW073,ec161176-d254-4173-ac64-74f75d6a92d4,Monitor,3,630.59,1891.77,Completed
2025-09-30,NW-108,b670a8a1-fac0-45d3-b516-bf0711833ee6,Laptop,1,383.28,383.28,Pending
2025-01-15,NW051,7605b07b-a5c3-464c-bcaf-226e69e32a55,Laptop,3,257.86,773.58,Completed
2025-07-14,066-NW,a2c127bb-65d0-410d-9e56-018de3f2dc14,Smartphone,5,937.84,4689.2,Completed
2025-10-31,NW-85,2e2a0672-51e1-4ce9-ab59-8915234535d8,Smartphone,4,278.93,1115.72,Cancelled
2025-08-09,NW166,f12c94dd-4895-4377-ad43-4ceefa324662,Headphones,1,994.47,994.47,Pending
2025-02-24,NW166,4f82a082-0365-4ea6-9b21-8c0c6018597d,Laptop,2,453.24,906.48,Completed
2025-04-20,161-NW,d9660f27-838a-4477-abcc-8504df77948d,Laptop,2,209.68,419.36,Completed
2025-03-01,100-NW,cf823039-a6a1-411f-b282-5a6d4622b222,Monitor,1,1030.02,1030.02,Completed
2025-10-08,143-NW,d070a2bc-989c-4fee-a712-92b5410c738f,Smartphone,2,752.63,1505.26,Returned
2025-08-27,NW-61,3e666e2a-2812-4460-8a95-d22fc16e52ba,Tablet,5,1004.05,5020.25,Cancelled
2025-10-08,NW-85,58d5f753-9c45-40f2-ae1c-4e42286de636,Tablet,2,1067.99,2135.98,Completed
2025-06-10,NW160,cf2c965e-cb69-46ea-8f12-dbfd06684003,Smartphone,2,718.6,1437.2,Completed
2025-08-25,NW-58,479ae77b-4884-4aa9-9a57-dac3f9c2a98d,Smartphone,2,801.49,1602.98,Completed
2025-01-01,NW-130,0a38a419-061f-4ace-ac21-9949b7886d5b,Monitor,1,618.46,618.46,Pending
2025-07-17,092-NW,801ff153-01ae-4908-9333-7295490438c2,Headphones,2,625.03,1250.06,Completed
2025-07-13,NW129,00f43b9f-7372-4b77-9671-b49916311ee7,Headphones,1,1162.46,1162.46,Completed
2025-02-25,NW176,abb6b94b-2b6f-4138-aee9-491eccaba0ea,Laptop,1,105.46,105.46,Completed
2025-07-13,NW034,b428fb36-60cb-475c-a02f-7ce51e079e2a,Tablet,1,1017.35,1017.35,Completed
2025-12-02,NW062,b7bc38d8-3008-4f79-817d-1e7bf4f9294d,Smartphone,5,599.65,2998.25,Completed
2025-11-18,NW-09,e7d53bc3-a309-480a-8fc8-87f31b1f02d3,Smartphone,5,249.95,1249.75,Completed
2025-09-28,124-NW,b06ba649-691b-46d8-950b-3b21db27b1b6,Laptop,1,360.1,360.1,Completed
2025-07-05,NW-23,9065e165-d721-4397-94ac-943728997363,Smartphone,5,106.44,532.2,Pending
2025-03-05,NW177,f7f506e9-c728-4945-bbf6-ceb3026ec897,Headphones,4,96.86,387.44,Completed
2025-03-28,NW130,925b0841-b4be-45d9-a16a-5f65b0e0ca1b,Headphones,2,687.6,1375.2,Completed
2025-05-19,NW060,c89ac125-4224-40f1-b955-944b2d207ac9,Tablet,2,564.13,1128.26,Completed
2025-06-11,NW-64,4560679c-bf38-4955-a29e-95c8b1436f09,Headphones,1,754.36,754.36,Completed
2025-05-22,NW-138,83316dfa-a73c-4e6f-a378-4128854d4280,Monitor,2,972.04,1944.08,Completed
2025-01-06,010-NW,aa5b7caf-b3aa-4005-8577-2dcf769023d3,Monitor,4,277.81,1111.24,Completed
2025-12-21,123-NW,ff4932fd-b43a-47ae-93e7-3bd9af842e4b,Tablet,2,1192.51,2385.02,Completed
2025-07-29,157-NW,b77f40e8-c7fb-4e53-aed7-498f624a4056,Headphones,4,401.25,1605.0,
2025-03-21,NW135,90f4d7ef-8ffa-4f89-8e6b-a0038342adce,Headphones,3,994.89,2984.67,Completed
2025-06-17,NW111,c66c4e68-3abb-43f8-93cd-c1bac57e4d8a,Monitor,1,287.5,287.5,Completed
2025-11-24,NW-137,88175a8d-93f3-4c91-8f9c-8591ca9cc72f,Laptop,5,687.88,3439.4,Cancelled
2025-04-18,106-NW,27d2f118-a9e4-490c-b5f5-03f3d045bcd4,Monitor,5,562.47,2812.3500000000004,Pending
2025-10-14,071-NW,d6a2b2e2-49e0-419e-bedf-bf512fbd6419,Smartphone,2,1176.35,2352.7,Completed
2025-11-15,065-NW,b50e35cb-d06c-4b3f-ba0a-91a40d9ea725,Laptop,4,351.94,1407.76,Completed
2025-03-21,NW143,0c4f894e-730e-4b1e-8b10-3736d5fbbc3b,Smartphone,4,241.47,965.88,Returned
2025-05-21,NW143,bccc8b00-c764-4a0b-af67-7a3408004113,Laptop,5,776.22,3881.1000000000004,Completed
2025-05-21,NW066,250f3fea-0918-4854-8490-a2b873cec570,Tablet,2,802.01,1604.02,Completed
2025-05-31,NW-153,8fa9f5e1-ef58-42c4-965b-503462ca2800,Monitor,3,1135.56,3406.68,
2025-08-17,NW155,3dae75e9-5b89-4489-8d6c-dd131573c69e,Headphones,2,848.71,1697.42,Completed
